Order_ID,Order_Date,Origin_City,Destination_City,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Route_Type_Atlantic,Route_Type_Commodity,Route_Type_Intra-Asia,Route_Type_Pacific,Route_Type_Suez,Transportation_Mode_Air,Transportation_Mode_Sea,Product_Category_Auto Parts,Product_Category_Consumer Electronics,Product_Category_Perishable Foods,Product_Category_Pharmaceuticals,Product_Category_Raw Materials,Product_Category_Semiconductors,Product_Category_Textiles,Delivery_Status_Late,Delivery_Status_On Time,Disruption_Event_Geopolitical Conflict (Route Diversion),Disruption_Event_Port Congestion,Disruption_Event_Severe Weather (Typhoon/Storm),Mitigation_Action_Taken_Expedited Air Freight,Mitigation_Action_Taken_Re-routing,Mitigation_Action_Taken_Standard Shipping
ORD-6F19CC1C,2024-05-22,"Shenzhen, CN","Rotterdam, NL",28,29,42,13,0.64,2.1,3.25,8331.2,6350,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-7FCDE649,2025-07-28,"Santos, BR","Shanghai, CN",4,6,9,3,0.31,9.5,2.93,75335.83,6337,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-2ED5E0FA,2024-12-15,"Mumbai, IN","Felixstowe, UK",24,25,38,13,0.84,4.0,4.04,3388.54,2302,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-EBE331F7,2024-08-04,"Santos, BR","Shanghai, CN",35,36,41,5,0.89,0.4,0.73,4219.34,4059,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-1B06D3AF,2024-05-29,"Tokyo, JP","Singapore, SG",7,10,10,0,0.77,2.0,3.38,7769.51,7981,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
ORD-03AC7527,2025-01-11,"Santos, BR","Shanghai, CN",35,37,39,2,0.16,8.6,3.19,1723.88,2702,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-13A4CDDF,2025-09-17,"Shenzhen, CN","Rotterdam, NL",28,29,42,13,0.82,0.2,3.73,5663.11,2593,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-F2AD5976,2024-08-28,"Shanghai, CN","Los Angeles, US",18,20,28,8,0.6,7.6,3.24,8260.8,8605,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
ORD-AD47A363,2024-05-11,"Tokyo, JP","Singapore, SG",7,10,14,4,0.2,0.6,2.04,2425.5,3675,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-9414A203,2025-08-13,"Shanghai, CN","Los Angeles, US",18,19,24,5,0.76,8.0,2.46,5582.02,5286,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
ORD-9ECB7B85,2025-01-17,"Hamburg, DE","New York, US",12,13,15,2,0.48,1.0,4.31,774.93,952,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-87E686C5,2024-04-02,"Shenzhen, CN","Rotterdam, NL",28,31,48,17,0.29,4.2,1.72,8110.5,7859,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-067A627C,2024-06-27,"Hamburg, DE","New York, US",12,13,19,6,0.26,9.5,4.65,4855.85,7007,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-ACB96151,2025-08-31,"Hamburg, DE","New York, US",12,13,16,3,0.75,5.1,3.17,4529.53,4706,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-D8DB265E,2025-02-10,"Tokyo, JP","Singapore, SG",7,9,9,0,0.64,0.4,4.8,8680.85,9624,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
ORD-29724894,2025-10-09,"Mumbai, IN","Felixstowe, UK",24,27,44,17,0.82,5.6,3.78,6161.79,4232,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-30C40271,2025-09-09,"Shenzhen, CN","Rotterdam, NL",28,30,41,11,0.11,5.7,4.05,5411.47,6094,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-E66E9CF2,2025-11-11,"Shenzhen, CN","Rotterdam, NL",28,31,38,7,0.62,4.5,3.99,12166.85,9388,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-B03661E2,2025-08-11,"Tokyo, JP","Singapore, SG",7,8,13,5,0.59,9.9,4.18,4390.31,4602,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
ORD-C9BA7EF2,2024-02-29,"Shanghai, CN","Los Angeles, US",18,19,24,5,0.62,4.9,3.86,327.89,368,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-C7DB760A,2024-03-01,"Shanghai, CN","Los Angeles, US",2,3,6,3,0.19,7.2,2.9,20378.18,1887,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-64460942,2024-10-12,"Tokyo, JP","Singapore, SG",7,8,14,6,0.31,2.0,4.4,5360.52,7440,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-86F89DB0,2024-04-23,"Shanghai, CN","Los Angeles, US",18,20,21,1,0.85,1.4,4.56,4791.4,4709,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-E2B18D21,2024-09-23,"Mumbai, IN","Felixstowe, UK",24,25,40,15,0.49,0.8,1.63,6113.18,3419,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-697C03F1,2025-09-23,"Mumbai, IN","Felixstowe, UK",3,4,15,11,0.62,1.7,3.7,98002.87,4583,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-4CB32142,2024-04-26,"Mumbai, IN","Felixstowe, UK",24,27,45,18,0.82,9.5,2.78,10181.81,6993,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-16158A0F,2024-06-24,"Tokyo, JP","Singapore, SG",7,8,14,6,0.48,2.9,2.77,630.04,774,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-F25B93F0,2025-02-23,"Mumbai, IN","Felixstowe, UK",3,6,17,11,0.11,8.8,2.7,108395.5,7398,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-694C04D6,2024-06-22,"Tokyo, JP","Singapore, SG",7,9,11,2,0.44,6.5,1.48,2982.67,3766,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-6074A1BF,2024-07-05,"Mumbai, IN","Felixstowe, UK",24,27,36,9,0.51,5.5,3.94,3005.5,2488,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-53878218,2025-09-03,"Mumbai, IN","Felixstowe, UK",3,4,23,19,0.14,2.5,4.14,108992.66,7243,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-0640445D,2025-04-27,"Mumbai, IN","Felixstowe, UK",24,25,40,15,0.71,2.0,5.1,12455.63,9105,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-5D14A26C,2024-12-11,"Tokyo, JP","Singapore, SG",2,5,7,2,0.23,7.5,2.02,31533.35,2825,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-F3B11950,2024-09-01,"Santos, BR","Shanghai, CN",4,6,11,5,0.52,1.1,3.57,34871.23,2528,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-EF843833,2024-07-30,"Mumbai, IN","Felixstowe, UK",24,26,36,10,0.78,5.6,3.16,11033.15,7748,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-DF8D18FA,2025-09-20,"Mumbai, IN","Felixstowe, UK",24,26,41,15,0.17,3.4,2.35,7007.82,7487,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-D4355538,2025-04-11,"Santos, BR","Shanghai, CN",35,38,42,4,0.13,7.1,3.37,876.93,1411,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-34AD8588,2025-02-26,"Tokyo, JP","Singapore, SG",7,8,12,4,0.87,7.4,4.79,5840.85,3786,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-EF184DCD,2025-07-09,"Santos, BR","Shanghai, CN",35,37,40,3,0.3,5.1,4.46,3788.79,5299,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-9F1773FE,2024-11-15,"Tokyo, JP","Singapore, SG",7,9,11,2,0.26,4.6,3.97,5110.18,7374,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-F20397FE,2025-02-12,"Hamburg, DE","New York, US",12,14,16,2,0.36,5.5,2.74,3395.17,4539,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-50E7903A,2025-08-17,"Mumbai, IN","Felixstowe, UK",3,6,16,10,0.58,3.0,3.74,167285.98,8021,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-77AE1113,2025-09-19,"Tokyo, JP","Singapore, SG",7,8,13,5,0.26,0.4,3.18,2583.25,3417,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
ORD-7B8DACE3,2024-06-21,"Shanghai, CN","Los Angeles, US",18,20,24,4,0.17,8.1,3.99,942.08,1464,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-4F4A3266,2025-08-27,"Hamburg, DE","New York, US",12,15,17,2,0.22,8.0,3.6,6552.32,9765,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-C5515D05,2025-08-07,"Shenzhen, CN","Rotterdam, NL",28,30,38,8,0.45,8.5,2.61,6298.8,5430,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-4302B5F8,2024-04-25,"Mumbai, IN","Felixstowe, UK",3,5,14,9,0.13,0.4,3.15,119447.33,8008,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-48905932,2024-07-05,"Shanghai, CN","Los Angeles, US",18,21,24,3,0.56,6.3,3.61,1655.78,1769,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
ORD-14245D60,2024-05-06,"Santos, BR","Shanghai, CN",35,38,42,4,0.43,7.5,6.64,3442.51,4377,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-EFD7A7EA,2024-07-29,"Tokyo, JP","Singapore, SG",7,9,16,7,0.64,4.9,2.45,2082.14,2116,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
ORD-E5FD216B,2024-06-11,"Mumbai, IN","Felixstowe, UK",24,26,36,10,0.39,1.6,2.56,11001.02,9893,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-A41A2892,2024-08-16,"Santos, BR","Shanghai, CN",35,36,42,6,0.31,3.7,5.24,3582.33,4972,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-8E8065AC,2024-03-23,"Tokyo, JP","Singapore, SG",7,9,11,2,0.79,8.6,2.43,2193.47,2228,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-DB1CDB59,2025-01-18,"Mumbai, IN","Felixstowe, UK",24,26,46,20,0.79,3.1,4.43,14067.26,6549,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-11E71D8E,2024-04-18,"Mumbai, IN","Felixstowe, UK",24,27,44,17,0.43,0.5,4.39,1447.15,1265,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-C857CC92,2024-06-22,"Mumbai, IN","Felixstowe, UK",24,26,41,15,0.87,5.0,2.5,14282.3,9547,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
ORD-E06B992C,2024-12-16,"Mumbai, IN","Felixstowe, UK",24,25,43,18,0.77,5.6,5.09,6582.98,4649,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
ORD-E7F8E211,2024-09-26,"Tokyo, JP","Singapore, SG",7,8,12,4,0.58,5.5,3.73,5515.46,5818,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
ORD-F31DE818,2026-01-03,"Shenzhen, CN","Rotterdam, NL",28,31,46,15,0.1,6.2,3.68,2906.64,2202,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-FDD88918,2024-02-09,"Santos, BR","Shanghai, CN",35,36,39,3,0.76,5.8,2.53,3420.91,2356,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-269F28F3,2025-11-18,"Hamburg, DE","New York, US",12,13,15,2,0.31,8.7,5.48,4084.52,5669,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-42B8FE07,2024-12-03,"Tokyo, JP","Singapore, SG",2,3,6,3,0.48,5.4,3.36,61299.08,4564,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-ECF878D6,2025-08-26,"Shenzhen, CN","Rotterdam, NL",28,29,42,13,0.46,3.4,4.11,5191.76,4445,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-D35D0400,2024-12-21,"Hamburg, DE","New York, US",12,15,14,0,0.13,3.0,4.37,1290.23,2076,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
ORD-28173BE3,2025-07-05,"Shenzhen, CN","Rotterdam, NL",3,5,23,18,0.66,9.7,4.26,152419.87,6956,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-24D65C7E,2024-12-09,"Mumbai, IN","Felixstowe, UK",24,25,37,12,0.22,6.2,4.09,4535.47,4647,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
ORD-329F5DBA,2024-05-28,"Hamburg, DE","New York, US",12,15,19,4,0.71,7.2,3.97,1061.82,1129,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-C3AEB3DB,2025-10-08,"Hamburg, DE","New York, US",12,13,16,3,0.35,1.8,6.01,2940.3,3960,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-A7A37104,2024-11-05,"Hamburg, DE","New York, US",12,13,18,5,0.54,8.1,4.05,131.28,155,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-BDA3D1E7,2025-01-31,"Hamburg, DE","New York, US",12,14,19,5,0.3,7.1,4.17,6575.14,9196,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-192CB1F6,2024-07-04,"Santos, BR","Shanghai, CN",4,7,8,1,0.27,4.9,1.35,87626.48,7603,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-22877E9C,2025-01-08,"Santos, BR","Shanghai, CN",35,36,39,3,0.71,0.4,3.59,2052.17,2182,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-D7C11AA3,2024-05-25,"Shanghai, CN","Los Angeles, US",18,20,22,2,0.81,0.0,3.73,3894.4,2608,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-C465FACD,2024-01-09,"Shenzhen, CN","Rotterdam, NL",28,29,46,17,0.36,2.4,4.59,7211.26,6628,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-52DF2D82,2024-06-20,"Mumbai, IN","Felixstowe, UK",24,26,43,17,0.26,5.1,3.07,642.1,637,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-F877DFF1,2024-03-24,"Santos, BR","Shanghai, CN",35,37,38,1,0.47,1.3,4.72,286.21,354,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-C6B9D523,2025-01-11,"Shenzhen, CN","Rotterdam, NL",28,31,40,9,0.29,4.3,2.61,6653.31,6447,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-A18FDCFE,2025-06-01,"Mumbai, IN","Felixstowe, UK",3,5,17,12,0.52,5.8,4.42,56901.5,2836,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-99D1DB01,2024-12-21,"Mumbai, IN","Felixstowe, UK",24,26,39,13,0.75,6.2,3.3,6484.8,4632,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
ORD-DC399836,2024-07-01,"Hamburg, DE","New York, US",12,13,17,4,0.47,8.0,3.04,4793.59,5929,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-78B30BFB,2025-07-20,"Hamburg, DE","New York, US",12,13,15,2,0.42,4.9,4.16,2188.36,2802,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-714D1E56,2024-02-13,"Shanghai, CN","Los Angeles, US",18,20,22,2,0.45,1.4,2.76,5641.52,7074,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-E3623091,2024-04-21,"Shanghai, CN","Los Angeles, US",18,19,26,7,0.29,7.8,4.02,1309.03,1845,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-1231AFDB,2025-12-03,"Hamburg, DE","New York, US",12,15,15,0,0.82,7.5,3.48,8046.54,5359,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
ORD-EB4F2CE8,2024-02-29,"Santos, BR","Shanghai, CN",35,36,43,7,0.46,9.4,3.91,3447.28,4293,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-AEF67698,2025-03-19,"Shenzhen, CN","Rotterdam, NL",28,30,44,14,0.81,0.5,1.92,9519.15,6574,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-29E510D0,2025-12-16,"Shenzhen, CN","Rotterdam, NL",28,30,47,17,0.83,9.3,5.33,10048.9,6864,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
ORD-40B390D3,2024-04-18,"Hamburg, DE","New York, US",12,13,19,6,0.12,7.8,4.75,4182.64,6790,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-AEDC0AD2,2024-04-01,"Shenzhen, CN","Rotterdam, NL",3,6,18,12,0.74,3.3,5.17,65252.09,2841,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-425503D0,2025-08-02,"Shanghai, CN","Los Angeles, US",18,21,24,3,0.58,1.2,4.74,3614.72,3813,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
ORD-090EFB16,2024-08-26,"Shanghai, CN","Los Angeles, US",18,20,26,6,0.57,8.4,0.91,7127.17,7566,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
ORD-587E18EC,2024-01-15,"Hamburg, DE","New York, US",12,13,18,5,0.86,0.6,4.15,4160.54,4067,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-01DF905F,2024-05-12,"Tokyo, JP","Singapore, SG",7,9,10,1,0.43,4.3,3.99,1583.22,2013,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-13577DC7,2025-03-21,"Tokyo, JP","Singapore, SG",7,10,10,0,0.14,2.8,2.2,5212.25,8313,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
ORD-CB09A023,2025-01-09,"Mumbai, IN","Felixstowe, UK",24,26,34,8,0.49,7.6,4.49,148.99,125,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-5FACB0B5,2024-09-03,"Shanghai, CN","Los Angeles, US",18,21,24,3,0.76,8.7,4.72,2363.33,2238,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
ORD-07A2C2D9,2024-06-19,"Santos, BR","Shanghai, CN",35,36,40,4,0.65,8.6,3.35,611.19,449,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-E7D05273,2025-01-03,"Tokyo, JP","Singapore, SG",7,10,13,3,0.75,4.5,2.02,9178.4,9536,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-10B18CC7,2025-09-09,"Shanghai, CN","Los Angeles, US",18,19,25,6,0.41,1.8,3.63,5396.63,6379,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
ORD-4EC2CAAE,2024-12-18,"Mumbai, IN","Felixstowe, UK",24,25,38,13,0.31,7.1,3.3,3023.49,2885,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-72B7D95D,2025-07-19,"Shanghai, CN","Los Angeles, US",2,5,12,7,0.3,0.7,3.3,5830.11,453,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
ORD-5EEE62BD,2025-04-12,"Tokyo, JP","Singapore, SG",7,10,12,2,0.39,7.1,3.62,1951.0,2552,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-7F7506DC,2025-03-25,"Santos, BR","Shanghai, CN",4,7,10,3,0.73,1.7,4.26,91922.03,5855,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-B2A5EFBE,2025-09-03,"Mumbai, IN","Felixstowe, UK",24,27,40,13,0.17,5.3,1.56,9300.1,9936,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-25FCB528,2025-05-19,"Mumbai, IN","Felixstowe, UK",24,26,34,8,0.48,8.6,3.56,7370.4,6225,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-F14FE2B5,2025-03-07,"Santos, BR","Shanghai, CN",35,36,40,4,0.69,6.5,4.68,7449.01,8014,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-AAF7CACF,2025-01-30,"Mumbai, IN","Felixstowe, UK",24,25,38,13,0.71,9.0,3.68,13380.4,9781,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
ORD-BF2FD963,2024-08-22,"Santos, BR","Shanghai, CN",35,37,42,5,0.14,6.3,2.29,4340.09,6922,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-A32D1F97,2024-07-26,"Hamburg, DE","New York, US",12,15,16,1,0.56,4.3,5.13,1716.86,2001,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-AEA99B53,2025-12-11,"Shenzhen, CN","Rotterdam, NL",28,29,48,19,0.19,8.6,4.53,9121.1,9581,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
ORD-F006F70F,2024-09-10,"Tokyo, JP","Singapore, SG",7,8,13,5,0.1,6.8,3.76,2220.57,2243,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
ORD-79B23066,2024-04-12,"Shenzhen, CN","Rotterdam, NL",28,30,46,16,0.21,0.5,3.11,1836.77,1265,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-11B03BCB,2024-05-10,"Mumbai, IN","Felixstowe, UK",3,5,18,13,0.37,7.0,2.19,165125.02,9131,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-E9D030EA,2024-07-02,"Mumbai, IN","Felixstowe, UK",24,25,39,14,0.25,3.3,3.21,4006.0,4006,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-80A61B6A,2024-08-13,"Shenzhen, CN","Rotterdam, NL",3,5,20,15,0.66,2.4,6.02,101912.71,4651,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-5064C4C0,2025-09-26,"Mumbai, IN","Felixstowe, UK",24,26,41,15,0.3,4.8,3.63,3534.96,3399,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-5B97914A,2025-09-11,"Tokyo, JP","Singapore, SG",7,8,16,8,0.24,3.9,4.88,4476.65,6017,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
ORD-50B20131,2025-03-01,"Santos, BR","Shanghai, CN",35,36,39,3,0.59,7.1,3.2,6166.09,7051,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-F0DF0E03,2024-10-29,"Shenzhen, CN","Rotterdam, NL",28,30,38,8,0.49,5.6,5.2,5317.52,4461,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-8FF1443E,2024-05-20,"Hamburg, DE","New York, US",12,15,17,2,0.88,7.6,4.13,6210.2,6006,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-996662C1,2025-12-12,"Hamburg, DE","New York, US",12,14,17,3,0.52,3.8,3.94,5473.29,6547,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-2D0A2DF6,2024-07-05,"Shenzhen, CN","Rotterdam, NL",28,31,43,12,0.3,0.8,2.42,1873.04,1801,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-66B47D99,2025-09-28,"Shanghai, CN","Los Angeles, US",2,5,8,3,0.55,8.7,3.98,5294.02,345,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
ORD-5A80BF58,2025-02-05,"Mumbai, IN","Felixstowe, UK",24,25,40,15,0.76,1.5,2.37,6686.59,4749,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-620CFA5F,2024-12-18,"Shenzhen, CN","Rotterdam, NL",28,30,41,11,0.18,9.5,2.34,7560.5,8009,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
